make,model,series,body,year_from,year_to,engine_code,engine_litres,engine_kw,trim_code,drivetrain,front_pads,rear_pads,park_brake_shoes,notes
Mercedes-Benz,E-Class,W210,Sedan,1997,2002,AMG,5.4,260,E 55,RWD,DB1408,DB1241,,Std. 4-Wheel Disc
Mercedes-Benz,E-Class,S212,Wagon,2011,2013,AMG,5.5,386,E 63,RWD,DB2515,,,Other Products
Mercedes-Benz,E-Class,S212,Wagon,2009,2011,AMG,6.2,386,E 63,RWD,DB2515,,,Other Products
Mercedes-Benz,EQB,X243,SUV,2022,,,,140,250,FWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,EQA,H243,SUV,2021,,,,140,250,FWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,EQA,H243,SUV,2021,,4-matic,,215,350,AWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,E-Class,W211,Sedan,2006,2008,AMG,6.2,378,E 63,RWD,DB2515,,,Other Products
Mercedes-Benz,E-Class,W212,Sedan,2011,2013,AMG,5.5,386,E 63,RWD,DB2515,,,Other Products
Mercedes-Benz,E-Class,W212,Sedan,2011,2013,AMG,5.5,410,E 63,RWD,DB2515,,,Other Products
Mercedes-Benz,E-Class,W212,Sedan,2009,2013,AMG,6.2,386,E 63,RWD,DB2515,,,Other Products
Mercedes-Benz,EQV,W447,Bus,2020,,,,150,300,FWD,,DB2471,,
Mercedes-Benz,EQC,N293,SUV,2019,2023,4-matic,,300,400,AWD,DB2620,,,Other Products
Mercedes-Benz,G-Class,W463,Wagon,1990,1993,,2.3,93,230 GE,AWD,DB2515,,,Other Products
Mercedes-Benz,EQB,X243,SUV,2021,2024,4-matic,,215,350,AWD,DB2629,DB2659,,Std. 4-Wheel Disc
Mercedes-Benz,G-Class,W463,Wagon,2015,2018,AMG,5.5,420,G 63,AWD,DB1676,,,Other Products
Mercedes-Benz,G-Class,W463,Wagon,2015,2018,D,3,180,G 350,AWD,,DB1961,,
Mercedes-Benz,G-Class,W463,Wagon,2011,2018,CDI,3,155,G 350,AWD,,DB1961,,
Mercedes-Benz,G-Class,W463,Wagon,2011,2018,CDI,3,155,G 350,AWD,DB2515,DB1961,,Other Products
Mercedes-Benz,G-Class,W461,Wagon,2010,2018,CDI,3,135,G 300,AWD,,DB1961,,
Mercedes-Benz,G-Class,W463,Wagon,2006,2008,CDI,3,165,G 320,AWD,DB2515,DB1960,,Other Products
Mercedes-Benz,G-Class,W463,Wagon,2008,2018,,5.5,285,G 500,AWD,DB2515,DB1961,,Other Products
Mercedes-Benz,G-Class,W463,Wagon,2009,2015,,5.5,285,G 500,AWD,,DB1961,,
Mercedes-Benz,G-Class,W463,Wagon,1998,2011,,5,218,G 500,AWD,DB2515,DB1960,,Other Products
Mercedes-Benz,GL-Class,X164,SUV,2006,2009,4-matic CDI,3,165,GL 320,AWD,DB2048,DB2049,,Other Products
Mercedes-Benz,G-Class,W463,Wagon,2012,2015,AMG,5.5,400,G 63,AWD,DB2048,DB1961,,Other Products
