make,model,series,body,year_from,year_to,engine_code,engine_litres,engine_kw,trim_code,drivetrain,front_pads,rear_pads,park_brake_shoes,notes
Volkswagen,Jetta,1K2,Sedan,2006,2010,TDI,2,125,,FWD,DB1405,DB1865,,Std. 4-Wheel Disc
Volkswagen,Jetta,"162, 163, AV3, AV2",Sedan,2010,2015,TDI,2,103,,FWD,DB1492,DB2211,,Std. 4-Wheel Disc
Volkswagen,Jetta,1K2,Sedan,2005,2010,FSI,2,110,,FWD,DB1405,DB1865,,Std. 4-Wheel Disc
Volkswagen,Jetta,1K2,Sedan,2005,2010,TDI 16V,2,103,,FWD,DB1405,DB1865,,Std. 4-Wheel Disc
Volkswagen,Jetta,1K2,Sedan,2005,2010,TDI,1.9,77,,FWD,DB1405,DB1865,,Std. 4-Wheel Disc
Volkswagen,LT 28-35,"2DB, 2DE, 2DK",Bus,2001,2006,TDI,2.5,61,,RWD,DB1959,DB1961,,Std. 4-Wheel Disc
Volkswagen,LT 28-35,"2DB, 2DE, 2DK",Bus,2001,2006,TDI,2.5,70,,RWD,DB1959,DB1961,,Std. 4-Wheel Disc
Volkswagen,LT 28-35,"2DB, 2DE, 2DK",Bus,1999,2006,TDI,2.5,80,,RWD,DB1959,DB1961,,Std. 4-Wheel Disc
Volkswagen,Karmann Ghia,"14, 34",Coupe,1970,1973,,1.6,37,,RWD,DB2,,,Std. Front Disc / Rear Drum Brake
Volkswagen,Jetta,1K2,Sedan,2005,2010,TFSI,2,147,,FWD,DB1849,DB1865,,Std. 4-Wheel Disc
Volkswagen,Jetta,"162, 163, AV3, AV2",Sedan,2012,2017,TSI,2,155,,FWD,DB1405,DB2211,,Std. 4-Wheel Disc
Volkswagen,Jetta,"162, 163, AV3, AV2",Sedan,2010,2013,TFSI,2,147,,FWD,DB1405,DB2211,,Std. 4-Wheel Disc
Volkswagen,LT 28-46,"2DA, 2DD, 2DH",Van,2001,2006,TDI,2.5,61,,RWD,DB1969,DB1961,,Other Products
Volkswagen,LT 28-46,"2DA, 2DD, 2DH",Van,1999,2006,TDI,2.5,80,,RWD,DB1969,DB1961,,Other Products
