part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
DIN65LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,70,276,175,190,C Polarity STD Terminal,720,120,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,SPORTAGE,2021,2026,1.6 T-GDi Hybrid Full Hybrid Front-Wheel Drive SUV,Full Hybrid,Front-Wheel Drive,SUV,NQ5,G4FT,169,No
DIN75LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,90,315,175,190,C Polarity STD Terminal,910,180,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,SPORTAGE,2021,2026,2.0 CRDI AWD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,NQ5,D4HD,137,No
DIN75LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,90,315,175,190,C Polarity STD Terminal,750,160,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,SPORTAGE,2021,2026,2.0 CRDI AWD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,NQ5,D4HD,137,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,SPORTAGE,2021,2026,2.0 MPI Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,NQ5,G4NL,115,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,SPORTAGE,2021,2026,2.0 MPI Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,NQ5,G4NL,115,No
N70ZZLXHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,100,305,171,202,C Polarity STD/WNUT Terminal,760,180,36,"SUV, 4x4 & Light Commercial",Overlander 4x4,KIA,SPORTAGE,2015,2022,2.0 CRDi AWD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"QL,QLE",D4HA,136,No
N70ZZLX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,C Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SPORTAGE,2015,2022,2.0 CRDi AWD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"QL,QLE",D4HA,136,No
N70ZZL MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,C Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SPORTAGE,2015,2022,2.0 CRDi AWD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"QL,QLE",D4HA,136,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,SPORTAGE,2015,2022,2.0 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"QL,QLE",G4NA,115,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,SPORTAGE,2015,2022,2.0 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"QL,QLE",G4NA,115,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,SPORTAGE,2015,2022,2.0 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"QL,QLE",G4NA,114,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,SPORTAGE,2015,2022,2.0 Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"QL,QLE",G4NA,114,No
DIN65LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,77,277,175,190,C Polarity STD Terminal,760,145,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,SPORTAGE,2015,2022,2.4 GDI AWD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"QL,QLE",G4KJ,135,No
DIN65LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,75,277,175,190,C Polarity STD Terminal,650,130,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,SPORTAGE,2015,2022,2.4 GDI AWD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"QL,QLE",G4KJ,135,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SPORTAGE,2014,2015,2.0 GDI AWD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,SL,G4NC,122,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,SPORTAGE,2014,2015,2.0 GDI AWD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,SL,G4NC,122,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SPORTAGE,2014,2015,2.0 GDI Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,SL,G4NC,122,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,SPORTAGE,2014,2015,2.0 GDI Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,SL,G4NC,122,No
N70ZZXHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,100,305,171,202,D Polarity STD/WNUT Terminal,760,180,36,"SUV, 4x4 & Light Commercial",Overlander 4x4,KIA,SPORTAGE,2010,2015,2.0 CRDi AWD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,SL,D4HA,135,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SPORTAGE,2010,2015,2.0 CRDi AWD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,SL,D4HA,135,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SPORTAGE,2010,2015,2.0 CRDi AWD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,SL,D4HA,135,No
N70ZZXHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,100,305,171,202,D Polarity STD/WNUT Terminal,760,180,36,"SUV, 4x4 & Light Commercial",Overlander 4x4,KIA,SPORTAGE,2010,2015,2.0 CRDi Diesel Front-Wheel Drive SUV,Diesel,Front-Wheel Drive,SUV,SL,D4HA,135,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SPORTAGE,2010,2015,2.0 CRDi Diesel Front-Wheel Drive SUV,Diesel,Front-Wheel Drive,SUV,SL,D4HA,135,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SPORTAGE,2010,2015,2.0 CRDi Diesel Front-Wheel Drive SUV,Diesel,Front-Wheel Drive,SUV,SL,D4HA,135,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SPORTAGE,2010,2015,2.0 CVVT AWD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,SL,G4KD,120,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,SPORTAGE,2010,2015,2.0 CVVT AWD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,SL,G4KD,120,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SPORTAGE,2010,2015,2.0 CVVT Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,SL,G4KD,120,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,SPORTAGE,2010,2015,2.0 CVVT Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,SL,G4KD,120,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SPORTAGE,2010,2015,2.4 i AWD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,SL,G4KE,130,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SPORTAGE,2010,2015,2.4 i AWD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,SL,G4KE,130,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SPORTAGE,2007,2010,2.0 16V 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"JE_,KM_",G4GC,104,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,SPORTAGE,2007,2010,2.0 16V 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"JE_,KM_",G4GC,104,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SPORTAGE,2007,2010,2.0 i 16V Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"JE_,KM_",G4GC,104,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,SPORTAGE,2007,2010,2.0 i 16V Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"JE_,KM_",G4GC,104,No
N70ZZLXHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,100,305,171,202,C Polarity STD/WNUT Terminal,760,180,36,"SUV, 4x4 & Light Commercial",Overlander 4x4,KIA,SPORTAGE,2006,2010,2.0 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"JE_,KM_",D4EA,103,No
N70ZZLX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,C Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SPORTAGE,2006,2010,2.0 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"JE_,KM_",D4EA,103,No
N70ZZL MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,C Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SPORTAGE,2006,2010,2.0 CRDi 4WD Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"JE_,KM_",D4EA,103,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,KIA,SPORTAGE,2005,2007,2.7 V6 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"JE_,KM_",G6BA,129,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,KIA,SPORTAGE,2005,2007,2.7 V6 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"JE_,KM_",G6BA,129,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,SPORTAGE,1996,2004,2.0 i 16V 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"NB,K00",FE (16V),94,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,KIA,SPORTAGE,1996,2004,2.0 i 16V 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"NB,K00",FE (16V),94,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,RIO,2021,2026,1.0 T-GDI Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"SC,YB,FB","G3LE,G3LC",74,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,RIO,2017,2026,1.4 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"SC,YB,FB",G4LC,74,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,RIO,2017,2026,1.4 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"SC,YB,FB",G4LC,74,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,RIO,2017,2026,1.4 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"SC,YB,FB",G4LC,74,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,RIO,2017,2026,1.4 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"SC,YB,FB",G4LC,73,No
DIN53LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,600,105,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,KIA,RIO,2017,2026,1.4 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"SC,YB,FB",G4LC,73,No
DIN53LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,55,242,175,190,C Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,RIO,2017,2026,1.4 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"SC,YB,FB",G4LC,73,No
DIN53LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,60,242,175,190,C Polarity STD Terminal,640,100,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,KIA,RIO,2017,2021,1.0 T-GDI 120 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,"SC,YB,FB",G3LC,88,No
DIN44LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,50,208,175,190,C Polarity STD Terminal,420,85,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,RIO,2011,2017,1.6 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,UB,G4FD,103,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2011,2017,1.6 Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,UB,G4FD,103,No
DIN44LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,50,208,175,190,C Polarity STD Terminal,420,85,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,RIO,2012,2016,1.6 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,UB,G4FC,90,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2012,2016,1.6 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,UB,G4FC,90,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2011,2016,1.4 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,UB,G4FA,79,No
DIN44LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,50,208,175,190,C Polarity STD Terminal,420,85,30,Car & Passenger Vehicles,Hi Performance DIN,KIA,RIO,2011,2016,1.6 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,UB,G4FD,103,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2011,2016,1.6 Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,UB,G4FD,103,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,RIO,2005,2011,1.4 16V Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,JB,G4EE,71,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2005,2011,1.4 16V Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,JB,G4EE,71,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2005,2011,1.4 16V Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,JB,G4EE,71,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,RIO,2005,2011,1.6 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,JB,G4ED,82,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2005,2011,1.6 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,JB,G4ED,82,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2005,2011,1.6 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,JB,G4ED,82,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,RIO,2005,2011,1.6 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,JB,G4ED,82,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2005,2011,1.6 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,JB,G4ED,82,No
50D20L MF,Hi Performance (Car & Passenger Vehicle),12,50,202,173,200,C Polarity STD Terminal,450,85,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2005,2011,1.6 CVVT Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,JB,G4ED,82,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,RIO,2002,2005,1.5 16V Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,DC,A5D,71,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2002,2005,1.5 16V Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,DC,A5D,71,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,RIO,2000,2005,1.5 16V Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,DC,A5D,72,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2000,2005,1.5 16V Petrol Front-Wheel Drive Hatchback,Petrol,Front-Wheel Drive,Hatchback,DC,A5D,72,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,KIA,RIO,2000,2005,1.5 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,DC_,A5D,72,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,KIA,RIO,2000,2005,1.5 16V Petrol Front-Wheel Drive Sedan,Petrol,Front-Wheel Drive,Sedan,DC_,A5D,72,No
