part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MITSUBISHI,OUTLANDER,2006,2012,2.4 4WD (CW5W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CW_W,ZG,ZH",4B12,125,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MITSUBISHI,OUTLANDER,2006,2012,2.4 4WD (CW5W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CW_W,ZG,ZH",4B12,125,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,MITSUBISHI,OUTLANDER,2006,2012,3.0 4WD (CW6W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CW_W,ZG,ZH",6B31,162,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,MITSUBISHI,OUTLANDER,2006,2012,3.0 4WD (CW6W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CW_W,ZG,ZH",6B31,162,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MITSUBISHI,OUTLANDER,2004,2006,2.4 i MIVEC 4WD (CU5W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CU_W,ZE,ZF",4G69,120,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MITSUBISHI,OUTLANDER,2004,2006,2.4 i MIVEC 4WD (CU5W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CU_W,ZE,ZF",4G69,120,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MITSUBISHI,OUTLANDER,2002,2006,2.0 Turbo-R 4WD (CU2W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CU_W,ZE,ZF",4G63 Turbo,177,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MITSUBISHI,OUTLANDER,2002,2006,2.0 Turbo-R 4WD (CU2W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CU_W,ZE,ZF",4G63 Turbo,177,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MITSUBISHI,OUTLANDER,2003,2004,2.4 4WD (CU4W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CU_W,ZE,ZF",4G64 (16V),102,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MITSUBISHI,OUTLANDER,2003,2004,2.4 4WD (CU4W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CU_W,ZE,ZF",4G64 (16V),102,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MITSUBISHI,OUTLANDER,2001,2004,2.4 GDI (CU4W) Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"CU_W,ZE,ZF",4G64 (GDI),102,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MITSUBISHI,OUTLANDER,2001,2004,2.4 GDI (CU4W) Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"CU_W,ZE,ZF",4G64 (GDI),102,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MITSUBISHI,OUTLANDER,2001,2004,2.4 GDI 4WD (CU4W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CU_W,ZE,ZF",4G64 (GDI),102,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MITSUBISHI,OUTLANDER,2001,2004,2.4 GDI 4WD (CU4W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CU_W,ZE,ZF",4G64 (GDI),102,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MITSUBISHI,OUTLANDER,2001,2004,2.4 MPI (CU4W) Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"CU_W,ZE,ZF",4G64 (16V),98,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MITSUBISHI,OUTLANDER,2001,2004,2.4 MPI (CU4W) Petrol Front-Wheel Drive SUV,Petrol,Front-Wheel Drive,SUV,"CU_W,ZE,ZF",4G64 (16V),98,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,MITSUBISHI,OUTLANDER,2001,2004,2.4 MPI 4WD (CU4W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CU_W,ZE,ZF",4G64 (16V),98,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,MITSUBISHI,OUTLANDER,2001,2004,2.4 MPI 4WD (CU4W) Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"CU_W,ZE,ZF",4G64 (16V),98,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,MITSUBISHI,SIGMA,1985,1987,2.6 Petrol Rear-Wheel Drive Sedan,Petrol,Rear-Wheel Drive,Sedan,GN,4G54,83,No
