part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,SUZUKI,GRAND VITARA,2008,2018,2.4 (JB424) Petrol Rear-Wheel Drive ,Petrol,Rear-Wheel Drive,,"JT,TD,TE",J24B,122,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,SUZUKI,GRAND VITARA,2008,2018,2.4 (JB424) Petrol Rear-Wheel Drive ,Petrol,Rear-Wheel Drive,,"JT,TD,TE",J24B,122,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,SUZUKI,GRAND VITARA,2008,2018,"2.4 (JT424, JB424, TDA4) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",J24B,122,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,SUZUKI,GRAND VITARA,2008,2018,"2.4 (JT424, JB424, TDA4) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",J24B,122,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,SUZUKI,GRAND VITARA,2009,2015,"3.2 All-wheel Drive (TDB4, JT632, JB632) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",N32A,171,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,SUZUKI,GRAND VITARA,2009,2015,"3.2 All-wheel Drive (TDB4, JT632, JB632) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",N32A,171,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,SUZUKI,GRAND VITARA,2008,2015,"3.2 All-wheel Drive (JB632, TDB4) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",N32A,165,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,SUZUKI,GRAND VITARA,2008,2015,"3.2 All-wheel Drive (JB632, TDB4) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",N32A,165,No
75D23L MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,C Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,SUZUKI,GRAND VITARA,2005,2015,"1.6 All-wheel Drive (TA74, JB416) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",M16A,73,No
55D23L MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,C Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,GRAND VITARA,2005,2015,"1.6 All-wheel Drive (TA74, JB416) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",M16A,73,No
NS60L MF,Hi Performance (Car & Passenger Vehicle),12,45,236,127,200,C Polarity SP Terminal,430,76,30,Car & Passenger Vehicles,Hi Performance,SUZUKI,GRAND VITARA,2005,2015,"1.6 All-wheel Drive (TA74, JB416) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",M16A,73,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,SUZUKI,GRAND VITARA,2005,2015,"1.9 DDiS All-wheel Drive (JT419, TD44, JB419WD) Diesel All-wheel Drive ",Diesel,All-wheel Drive,,"JT,TD,TE","F9QB,F9QC",95,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,SUZUKI,GRAND VITARA,2005,2015,"1.9 DDiS All-wheel Drive (JT419, TD44, JB419WD) Diesel All-wheel Drive ",Diesel,All-wheel Drive,,"JT,TD,TE","F9QB,F9QC",95,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,SUZUKI,GRAND VITARA,2005,2015,"2.0 All-wheel Drive (TD54V, JB420) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",J20A,103,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,SUZUKI,GRAND VITARA,2005,2015,"2.0 All-wheel Drive (TD54V, JB420) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",J20A,103,No
NS70LX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,C Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,SUZUKI,GRAND VITARA,2005,2009,"2.7 All-wheel Drive (JB627, TD94V) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",H 27 A,136,No
NS70L MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,C Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,SUZUKI,GRAND VITARA,2005,2009,"2.7 All-wheel Drive (JB627, TD94V) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,"JT,TD,TE",H 27 A,136,No
