part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,DATSUN,SUNNY,1979,1981,"140Y,150Y 1.5 (HBL310) Petrol Rear-Wheel Drive Sedan",Petrol,Rear-Wheel Drive,Sedan,"140Y,150Y",A15,51,No
NS40ZLSX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity STD Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,DATSUN,SUNNY,1979,1980,"140Y,150Y 1.4 (HBL310) Petrol Rear-Wheel Drive Sedan",Petrol,Rear-Wheel Drive,Sedan,"140Y,150Y",A14,49,No
NS40ZLS MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity STD Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,DATSUN,SUNNY,1979,1980,"140Y,150Y 1.4 (HBL310) Petrol Rear-Wheel Drive Sedan",Petrol,Rear-Wheel Drive,Sedan,"140Y,150Y",A14,49,No
75D23R MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,D Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,DATSUN,SKYLINE,1978,1981,C210 . 2.4 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,C210,L24,96,No
55D23R MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,D Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,DATSUN,SKYLINE,1978,1981,C210 . 2.4 Petrol Rear-Wheel Drive Coupe,Petrol,Rear-Wheel Drive,Coupe,C210,L24,96,No
NS40ZLX MF,Ultra Hi Performance (Car & Passenger Vehicle),12,42,195,127,200,C Polarity SP Terminal,400,70,40,Car & Passenger Vehicles,Ultra Hi Performance,DATSUN,SKYLINE,1978,1980,C210 2.4 Petrol Rear-Wheel Drive Sedan,Petrol,Rear-Wheel Drive,Sedan,C210,L24,96,No
NS40ZL MF,Hi Performance (Car & Passenger Vehicle),12,38,195,127,200,C Polarity SP Terminal,360,63,30,Car & Passenger Vehicles,Hi Performance,DATSUN,SKYLINE,1978,1980,C210 2.4 Petrol Rear-Wheel Drive Sedan,Petrol,Rear-Wheel Drive,Sedan,C210,L24,96,No
N70ZZXHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,100,305,171,202,D Polarity STD/WNUT Terminal,760,180,36,"SUV, 4x4 & Light Commercial",Overlander 4x4,DATSUN,,1992,1997,D21 3.0 TD Petrol Rear-Wheel Drive Ute,Petrol,Rear-Wheel Drive,Ute,D21,VG30E,113,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,DATSUN,,1992,1997,D21 3.0 TD Petrol Rear-Wheel Drive Ute,Petrol,Rear-Wheel Drive,Ute,D21,VG30E,113,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,DATSUN,,1992,1997,D21 3.0 TD Petrol Rear-Wheel Drive Ute,Petrol,Rear-Wheel Drive,Ute,D21,VG30E,113,No
75D23R MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,D Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,DATSUN,,1986,1992,D21 2.4 4x4 Petrol All-wheel Drive Ute,Petrol,All-wheel Drive,Ute,D21,Z24,74,No
55D23R MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,D Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,DATSUN,,1986,1992,D21 2.4 4x4 Petrol All-wheel Drive Ute,Petrol,All-wheel Drive,Ute,D21,Z24,74,No
75D23R MF,Ultra Hi Performance (Car & Passenger Vehicle),12,70,231,171,202,D Polarity STD Terminal,620,120,40,Car & Passenger Vehicles,Ultra Hi Performance,DATSUN,,1986,1992,D21 2.4 Petrol Rear-Wheel Drive Ute,Petrol,Rear-Wheel Drive,Ute,D21,Z24,74,No
55D23R MF,Hi Performance (Car & Passenger Vehicle),12,60,232,173,202,D Polarity STD Terminal,540,105,30,Car & Passenger Vehicles,Hi Performance,DATSUN,,1986,1992,D21 2.4 Petrol Rear-Wheel Drive Ute,Petrol,Rear-Wheel Drive,Ute,D21,Z24,74,No
N70ZZXHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,100,305,171,202,D Polarity STD/WNUT Terminal,760,180,36,"SUV, 4x4 & Light Commercial",Overlander 4x4,DATSUN,,1985,1988,D21 2.5 D 4x4 Diesel All-wheel Drive Ute,Diesel,All-wheel Drive,Ute,D21,SD25,57,No
N70ZZX MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,95,305,171,202,D Polarity STD Terminal,810,185,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,DATSUN,,1985,1988,D21 2.5 D 4x4 Diesel All-wheel Drive Ute,Diesel,All-wheel Drive,Ute,D21,SD25,57,No
N70ZZ MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,85,305,171,202,D Polarity STD Terminal,720,170,20,"SUV, 4x4 & Light Commercial",Hi Performance,DATSUN,,1985,1988,D21 2.5 D 4x4 Diesel All-wheel Drive Ute,Diesel,All-wheel Drive,Ute,D21,SD25,57,No
