part_number,name,voltage,capacity_ah,length_mm,width_mm,height_mm,terminal_layout,cca,rc,warranty_months,category,tier,make,model,year_from,year_to,series,engine_type,drive_type,body_type,chassis,engine_code,power_kw,is_auxiliary
DIN53R MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,D Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,JEEP,CHEROKEE,1995,2001,4.0 i 4x4 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,XJ,ERH,131,No
34,Red Top (Optima),12,50,254,173,199,D Polarity STD Terminal,800,100,36,Optima,Red Top,JEEP,CHEROKEE,1994,2001,4.0 i Petrol All-wheel Drive ,Petrol,All-wheel Drive,,XJ,ERH,136,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,CHEROKEE,1994,2001,4.0 i Petrol All-wheel Drive ,Petrol,All-wheel Drive,,XJ,ERH,136,No
DIN53R MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,D Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,JEEP,CHEROKEE,1994,2001,4.0 i Petrol All-wheel Drive ,Petrol,All-wheel Drive,,XJ,ERH,136,No
34,Red Top (Optima),12,50,254,173,199,D Polarity STD Terminal,800,100,36,Optima,Red Top,JEEP,CHEROKEE,1994,2001,4.0 i Petrol All-wheel Drive ,Petrol,All-wheel Drive,,XJ,MX,135,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,CHEROKEE,1994,2001,4.0 i Petrol All-wheel Drive ,Petrol,All-wheel Drive,,XJ,MX,135,No
DIN53R MF,Hi Performance DIN (Car & Passenger Vehicle),12,54,242,175,175,D Polarity STD Terminal,500,90,30,Car & Passenger Vehicles,Hi Performance DIN,JEEP,CHEROKEE,1994,2001,4.0 i Petrol All-wheel Drive ,Petrol,All-wheel Drive,,XJ,MX,135,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,CHEROKEE,1984,1985,#NAME?,Petrol,All-wheel Drive,Wagon,SJ,258 cu.in.AMC,0,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,JEEP,CHEROKEE,1984,1985,#NAME?,Petrol,All-wheel Drive,Wagon,SJ,258 cu.in.AMC,0,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,CHEROKEE,1980,1985,5.9 4x4 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,SJ,N360,128,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,JEEP,CHEROKEE,1980,1985,5.9 4x4 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,SJ,N360,128,No
DIN75LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,80,316,175,190,C Polarity STD Terminal,800,155,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,JEEP,GRAND CHEROKEE L,2021,2026,3.6 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,WL,ERC,210,No
DIN65LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,70,276,175,190,C Polarity STD Terminal,720,120,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,JEEP,GRAND CHEROKEE L,2021,2026,3.6 4WD Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,WL,ERC,210,No
DIN85LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,105,351,175,190,C Polarity STD Terminal,900,190,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,JEEP,COMMANDER,2006,2010,3.0 CRD 4x4 Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"XH,XK",EXL,160,No
DIN85LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,88,353,175,190,C Polarity STD Terminal,760,165,30,Car & Passenger Vehicles,Hi Performance DIN,JEEP,COMMANDER,2006,2010,3.0 CRD 4x4 Diesel All-wheel Drive SUV,Diesel,All-wheel Drive,SUV,"XH,XK",EXL,160,No
DIN75LHHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,80,313,175,190,C Polarity STD Terminal,730,145,30,"SUV, 4x4 & Light Commercial",Overlander 4x4,JEEP,COMMANDER,2005,2010,4.7 V8 4x4 Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"XH,XK",EVA,170,No
DIN75LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,90,315,175,190,C Polarity STD Terminal,910,180,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,JEEP,COMMANDER,2005,2010,4.7 V8 4x4 Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"XH,XK",EVA,170,No
DIN75LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,90,315,175,190,C Polarity STD Terminal,750,160,30,Car & Passenger Vehicles,Hi Performance DIN,JEEP,COMMANDER,2005,2010,4.7 V8 4x4 Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"XH,XK",EVA,170,No
DIN75LHHDMF,"Overlander (SUV, 4x4 & Light Commercial)",12,80,313,175,190,C Polarity STD Terminal,730,145,30,"SUV, 4x4 & Light Commercial",Overlander 4x4,JEEP,COMMANDER,2005,2010,5.7 V8 4x4 Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"XH,XK",EZB,240,No
DIN75LHX MF,Ultra Hi Performance DIN (Car & Passenger Vehicle),12,90,315,175,190,C Polarity STD Terminal,910,180,40,Car & Passenger Vehicles,Ultra Hi Performance DIN,JEEP,COMMANDER,2005,2010,5.7 V8 4x4 Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"XH,XK",EZB,240,No
DIN75LH MF,Hi Performance DIN (Car & Passenger Vehicle),12,90,315,175,190,C Polarity STD Terminal,750,160,30,Car & Passenger Vehicles,Hi Performance DIN,JEEP,COMMANDER,2005,2010,5.7 V8 4x4 Petrol All-wheel Drive SUV,Petrol,All-wheel Drive,SUV,"XH,XK",EZB,240,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,PATRIOT,2011,2017,2.0 Petrol Front-Wheel Drive ,Petrol,Front-Wheel Drive,,MK74,ECN,115,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,JEEP,PATRIOT,2011,2017,2.0 Petrol Front-Wheel Drive ,Petrol,Front-Wheel Drive,,MK74,ECN,115,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,PATRIOT,2009,2017,2.4 Petrol Front-Wheel Drive ,Petrol,Front-Wheel Drive,,MK74,"ED3,EDG",125,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,JEEP,PATRIOT,2009,2017,2.4 Petrol Front-Wheel Drive ,Petrol,Front-Wheel Drive,,MK74,"ED3,EDG",125,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,PATRIOT,2008,2017,2.4 Eco + 4x4 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,MK74,ED3,125,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,JEEP,PATRIOT,2008,2017,2.4 Eco + 4x4 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,MK74,ED3,125,No
D34,Yellow Top (Optima),12,55,254,173,199,D Polarity STD Terminal,750,120,36,Optima,Yellow Top,JEEP,PATRIOT,2007,2017,2.0 CRD 4x4 Diesel All-wheel Drive ,Diesel,All-wheel Drive,,MK74,"ECD,ECE",103,No
34,Red Top (Optima),12,50,254,173,199,D Polarity STD Terminal,800,100,36,Optima,Red Top,JEEP,PATRIOT,2007,2017,2.0 CRD 4x4 Diesel All-wheel Drive ,Diesel,All-wheel Drive,,MK74,"ECD,ECE",103,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,PATRIOT,2007,2017,2.4 4x4 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,MK74,"ED3,EDG",125,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,JEEP,PATRIOT,2007,2017,2.4 4x4 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,MK74,"ED3,EDG",125,No
DIN75LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,80,316,175,190,C Polarity STD Terminal,800,155,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,JEEP,GLADIATOR,2020,2026,3.6 VVT All-wheel Drive Petrol All-wheel Drive Ute,Petrol,All-wheel Drive,Ute,JT_,ERC,209,No
NS70X MF,"Ultra Hi Performance (SUV, 4x4 & Light Commercial)",12,82,259,171,202,D Polarity STD Terminal,720,150,30,"SUV, 4x4 & Light Commercial",Ultra Hi Performance,JEEP,GLADIATOR,1964,1969,5.4 Petrol Rear-Wheel Drive Ute,Petrol,Rear-Wheel Drive,Ute,,,108,No
NS70 MF,"Hi Performance (SUV, 4x4 & Light Commercial)",12,75,259,171,202,D Polarity STD Terminal,650,140,20,"SUV, 4x4 & Light Commercial",Hi Performance,JEEP,GLADIATOR,1964,1969,5.4 Petrol Rear-Wheel Drive Ute,Petrol,Rear-Wheel Drive,Ute,,,108,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,CJ5 - CJ8,1984,1987,2.5 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,,Y150,78,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,JEEP,CJ5 - CJ8,1984,1987,2.5 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,,Y150,78,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,CJ5 - CJ8,1983,1985,4.2 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,,232S,76,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,JEEP,CJ5 - CJ8,1983,1985,4.2 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,,232S,76,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,CJ5 - CJ8,1979,1983,2.5 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,,B151,65,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,JEEP,CJ5 - CJ8,1979,1983,2.5 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,,B151,65,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,CJ5 - CJ8,1981,1982,2.4 D Diesel All-wheel Drive ,Diesel,All-wheel Drive,,,F145,44,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,JEEP,CJ5 - CJ8,1981,1982,2.4 D Diesel All-wheel Drive ,Diesel,All-wheel Drive,,,F145,44,No
67 MF,Ultra Hi Performance (Car & Passenger Vehicle),12,64,231,171,184,D Polarity STD Terminal,640,115,40,Car & Passenger Vehicles,Ultra Hi Performance,JEEP,CJ5 - CJ8,1972,1978,3.8 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,,232,74,No
57 MF,Hi Performance (Car & Passenger Vehicle),12,57,231,171,184,D Polarity STD Terminal,560,100,30,Car & Passenger Vehicles,Hi Performance,JEEP,CJ5 - CJ8,1972,1978,3.8 Petrol All-wheel Drive ,Petrol,All-wheel Drive,,,232,74,No
DIN75LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,80,316,175,190,C Polarity STD Terminal,800,155,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,JEEP,WRANGLER,2018,2026,"3.6 VVT (JL72, JL74) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,JL,ERC,209,No
DIN65LH AGM,ISS Active AGM (Car & Passenger Vehicle),12,70,276,175,190,C Polarity STD Terminal,720,120,36,Car & Passenger Vehicles,ISS Active AGM Stop-Start,JEEP,WRANGLER,2018,2026,"3.6 VVT (JL72, JL74) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,JL,ERC,209,No
YTX14H-BS,Hi Performance AGM,12,12,150,87,145,D Polarity A Terminal,200,,18,Powersports,Hi Performance AGM,JEEP,WRANGLER,2018,2026,"3.6 VVT (JL72, JL74) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,JL,ERC,209,Yes
YTX14-BS,Maintenance Free AGM,12,12,150,87,145,D Polarity A Terminal,180,,18,Powersports,Maintenance Free AGM,JEEP,WRANGLER,2018,2026,"3.6 VVT (JL72, JL74) Petrol All-wheel Drive ",Petrol,All-wheel Drive,,JL,ERC,209,Yes
