brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position,max_diameter
LAND ROVER,RANGE ROVER V (L460),10/21,>,P440e PHEV AWD,02/22,>,324,441,Brake pads,Prime,P 44 033,,17mm,103mm,166mm,,,,,,,,Without,26730,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P440e PHEV AWD,02/22,>,324,441,Brake pads,Prime Ceramic,P44033N,,17mm,103mm,166mm,,,,,,,,Without,26730,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P440e PHEV AWD,02/22,>,324,441,Brake pads,Prime,P 44 031,,17mm,113mm,181mm,,,,,,,,Without,26729,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P440e PHEV AWD,02/22,>,324,441,Brake pads,Prime Ceramic,P44031N,,17mm,113mm,181mm,,,,,,,,Without,26729,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P440e PHEV AWD,02/22,>,324,441,Brake pads,Prime,P 44 032,,17mm,65mm,144mm,,,,,,,,Without,"20278, 20279",,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P440e PHEV AWD,02/22,>,324,441,Brake pads,Prime Ceramic,P44032N,,17mm,65mm,144mm,,,,,,,,Without,"20278, 20279",,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P460e PHEV AWD,05/23,>,338,460,Brake pads,Prime,P 44 033,,17mm,103mm,166mm,,,,,,,,Without,26730,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P460e PHEV AWD,05/23,>,338,460,Brake pads,Prime Ceramic,P44033N,,17mm,103mm,166mm,,,,,,,,Without,26730,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P460e PHEV AWD,05/23,>,338,460,Brake pads,Prime,P 44 031,,17mm,113mm,181mm,,,,,,,,Without,26729,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P460e PHEV AWD,05/23,>,338,460,Brake pads,Prime Ceramic,P44031N,,17mm,113mm,181mm,,,,,,,,Without,26729,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P460e PHEV AWD,05/23,>,338,460,Brake pads,Prime,P 44 032,,17mm,65mm,144mm,,,,,,,,Without,"20278, 20279",,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P460e PHEV AWD,05/23,>,338,460,Brake pads,Prime Ceramic,P44032N,,17mm,65mm,144mm,,,,,,,,Without,"20278, 20279",,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P510e PHEV AWD,02/22,>,375,510,Brake pads,Prime,P 44 033,,17mm,103mm,166mm,,,,,,,,Without,26730,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P510e PHEV AWD,02/22,>,375,510,Brake pads,Prime Ceramic,P44033N,,17mm,103mm,166mm,,,,,,,,Without,26730,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P510e PHEV AWD,02/22,>,375,510,Brake pads,Prime,P 44 031,,17mm,113mm,181mm,,,,,,,,Without,26729,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P510e PHEV AWD,02/22,>,375,510,Brake pads,Prime Ceramic,P44031N,,17mm,113mm,181mm,,,,,,,,Without,26729,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P510e PHEV AWD,02/22,>,375,510,Brake pads,Prime,P 44 032,,17mm,65mm,144mm,,,,,,,,Without,"20278, 20279",,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P510e PHEV AWD,02/22,>,375,510,Brake pads,Prime Ceramic,P44032N,,17mm,65mm,144mm,,,,,,,,Without,"20278, 20279",,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P530 AWD,10/21,>,390,530,Brake pads,Prime,P 44 033,,17mm,103mm,166mm,,,,,,,,Without,26730,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P530 AWD,10/21,>,390,530,Brake pads,Prime Ceramic,P44033N,,17mm,103mm,166mm,,,,,,,,Without,26730,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P530 AWD,10/21,>,390,530,Brake pads,Prime,P 44 031,,17mm,113mm,181mm,,,,,,,,Without,26729,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P530 AWD,10/21,>,390,530,Brake pads,Prime Ceramic,P44031N,,17mm,113mm,181mm,,,,,,,,Without,26729,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P530 AWD,10/21,>,390,530,Brake pads,Prime,P 44 032,,17mm,65mm,144mm,,,,,,,,Without,"20278, 20279",,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P530 AWD,10/21,>,390,530,Brake pads,Prime Ceramic,P44032N,,17mm,65mm,144mm,,,,,,,,Without,"20278, 20279",,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P530 MHEV AWD,05/23,>,390,530,Brake pads,Prime,P 44 033,,17mm,103mm,166mm,,,,,,,,Without,26730,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P530 MHEV AWD,05/23,>,390,530,Brake pads,Prime Ceramic,P44033N,,17mm,103mm,166mm,,,,,,,,Without,26730,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P530 MHEV AWD,05/23,>,390,530,Brake pads,Prime,P 44 031,,17mm,113mm,181mm,,,,,,,,Without,26729,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P530 MHEV AWD,05/23,>,390,530,Brake pads,Prime Ceramic,P44031N,,17mm,113mm,181mm,,,,,,,,Without,26729,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P530 MHEV AWD,05/23,>,390,530,Brake pads,Prime,P 44 032,,17mm,65mm,144mm,,,,,,,,Without,"20278, 20279",,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P530 MHEV AWD,05/23,>,390,530,Brake pads,Prime Ceramic,P44032N,,17mm,65mm,144mm,,,,,,,,Without,"20278, 20279",,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P615 MHEV AWD,05/23,>,452,615,Brake pads,Prime,P 44 033,,17mm,103mm,166mm,,,,,,,,Without,26730,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P615 MHEV AWD,05/23,>,452,615,Brake pads,Prime Ceramic,P44033N,,17mm,103mm,166mm,,,,,,,,Without,26730,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P615 MHEV AWD,05/23,>,452,615,Brake pads,Prime,P 44 031,,17mm,113mm,181mm,,,,,,,,Without,26729,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P615 MHEV AWD,05/23,>,452,615,Brake pads,Prime Ceramic,P44031N,,17mm,113mm,181mm,,,,,,,,Without,26729,,With anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P615 MHEV AWD,05/23,>,452,615,Brake pads,Prime,P 44 032,,17mm,65mm,144mm,,,,,,,,Without,"20278, 20279",,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER V (L460),10/21,>,P615 MHEV AWD,05/23,>,452,615,Brake pads,Prime Ceramic,P44032N,,17mm,65mm,144mm,,,,,,,,Without,"20278, 20279",,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D180 TD4 4x4,03/17,>,132,180,Brake discs,Prime,09.D063.21,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D180 TD4 4x4,03/17,>,132,180,Brake discs,Xtra,09.D063.2X,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D180 TD4 4x4,03/17,>,132,180,Brake discs,Prime,09.D749.11,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D180 TD4 4x4,03/17,>,132,180,Brake discs,Prime,09.D064.21,350mm,32mm,48mm,,5,Ventilated,64mm,30mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D180 TD4 4x4,03/17,>,132,180,Brake discs,Prime,09.C209.11,325mm,20mm,42mm,,5,Ventilated,64mm,18mm,,2,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D180 TD4 4x4,03/17,>,132,180,Brake pads,Prime,P 36 031,,18mm,78mm,180mm,,,,,,,Teves,Prepared for wear indicator,"22302, 22303",D1861 9090,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D180 TD4 4x4,03/17,>,132,180,Brake pads,Prime Ceramic,P36031N,,18mm,78mm,180mm,,,,,,,Teves,Prepared for wear indicator,"22302, 22303",D1861 9090,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D180 TD4 4x4,03/17,>,132,180,Brake pads,Prime,P 36 035,,18mm,66mm,193mm,,,,,,,Teves,Prepared for wear indicator,"22145, 22322",D1838 9089,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D180 TD4 4x4,03/17,>,132,180,Brake pads,Prime Ceramic,P36035N,,18mm,66mm,193mm,,,,,,,Teves,Prepared for wear indicator,"22145, 22322",D1838 9089,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D180 TD4 4x4,03/17,>,132,180,Brake pads,Prime,P 86 029,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D180 TD4 4x4,03/17,>,132,180,Brake pads,Prime Ceramic,P86029N,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D180 TD4 4x4,03/17,>,132,180,Brake pads,Xtra Ceramic,P86029NX,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D200 MHEV 4x4,07/20,>,150,204,Brake discs,Prime,09.D063.21,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D200 MHEV 4x4,07/20,>,150,204,Brake discs,Xtra,09.D063.2X,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D200 MHEV 4x4,07/20,>,150,204,Brake discs,Prime,09.D749.11,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D200 MHEV 4x4,07/20,>,150,204,Brake discs,Prime,09.D064.21,350mm,32mm,48mm,,5,Ventilated,64mm,30mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D200 MHEV 4x4,07/20,>,150,204,Brake discs,Prime,09.C209.11,325mm,20mm,42mm,,5,Ventilated,64mm,18mm,,2,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D200 MHEV 4x4,07/20,>,150,204,Brake pads,Prime,P 36 031,,18mm,78mm,180mm,,,,,,,Teves,Prepared for wear indicator,"22302, 22303",D1861 9090,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D200 MHEV 4x4,07/20,>,150,204,Brake pads,Prime Ceramic,P36031N,,18mm,78mm,180mm,,,,,,,Teves,Prepared for wear indicator,"22302, 22303",D1861 9090,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D200 MHEV 4x4,07/20,>,150,204,Brake pads,Prime,P 36 035,,18mm,66mm,193mm,,,,,,,Teves,Prepared for wear indicator,"22145, 22322",D1838 9089,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D200 MHEV 4x4,07/20,>,150,204,Brake pads,Prime Ceramic,P36035N,,18mm,66mm,193mm,,,,,,,Teves,Prepared for wear indicator,"22145, 22322",D1838 9089,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D200 MHEV 4x4,07/20,>,150,204,Brake pads,Prime,P 86 029,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D200 MHEV 4x4,07/20,>,150,204,Brake pads,Prime Ceramic,P86029N,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D200 MHEV 4x4,07/20,>,150,204,Brake pads,Xtra Ceramic,P86029NX,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D240 SD4 4x4,03/17,>,177,241,Brake discs,Prime,09.D063.21,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D240 SD4 4x4,03/17,>,177,241,Brake discs,Xtra,09.D063.2X,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D240 SD4 4x4,03/17,>,177,241,Brake discs,Prime,09.D749.11,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D240 SD4 4x4,03/17,>,177,241,Brake discs,Prime,09.D064.21,350mm,32mm,48mm,,5,Ventilated,64mm,30mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D240 SD4 4x4,03/17,>,177,241,Brake discs,Prime,09.C209.11,325mm,20mm,42mm,,5,Ventilated,64mm,18mm,,2,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D240 SD4 4x4,03/17,>,177,241,Brake pads,Prime,P 36 031,,18mm,78mm,180mm,,,,,,,Teves,Prepared for wear indicator,"22302, 22303",D1861 9090,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D240 SD4 4x4,03/17,>,177,241,Brake pads,Prime Ceramic,P36031N,,18mm,78mm,180mm,,,,,,,Teves,Prepared for wear indicator,"22302, 22303",D1861 9090,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D240 SD4 4x4,03/17,>,177,241,Brake pads,Prime,P 36 035,,18mm,66mm,193mm,,,,,,,Teves,Prepared for wear indicator,"22145, 22322",D1838 9089,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D240 SD4 4x4,03/17,>,177,241,Brake pads,Prime Ceramic,P36035N,,18mm,66mm,193mm,,,,,,,Teves,Prepared for wear indicator,"22145, 22322",D1838 9089,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D240 SD4 4x4,03/17,>,177,241,Brake pads,Prime,P 86 029,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D240 SD4 4x4,03/17,>,177,241,Brake pads,Prime Ceramic,P86029N,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 D240 SD4 4x4,03/17,>,177,241,Brake pads,Xtra Ceramic,P86029NX,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P250 Si4 4x4,03/17,>,184,250,Brake discs,Prime,09.D063.21,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P250 Si4 4x4,03/17,>,184,250,Brake discs,Xtra,09.D063.2X,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P250 Si4 4x4,03/17,>,184,250,Brake discs,Prime,09.D749.11,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P250 Si4 4x4,03/17,>,184,250,Brake discs,Prime,09.D064.21,350mm,32mm,48mm,,5,Ventilated,64mm,30mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P250 Si4 4x4,03/17,>,184,250,Brake discs,Prime,09.C209.11,325mm,20mm,42mm,,5,Ventilated,64mm,18mm,,2,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P250 Si4 4x4,03/17,>,184,250,Brake pads,Prime,P 36 031,,18mm,78mm,180mm,,,,,,,Teves,Prepared for wear indicator,"22302, 22303",D1861 9090,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P250 Si4 4x4,03/17,>,184,250,Brake pads,Prime Ceramic,P36031N,,18mm,78mm,180mm,,,,,,,Teves,Prepared for wear indicator,"22302, 22303",D1861 9090,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P250 Si4 4x4,03/17,>,184,250,Brake pads,Prime,P 36 035,,18mm,66mm,193mm,,,,,,,Teves,Prepared for wear indicator,"22145, 22322",D1838 9089,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P250 Si4 4x4,03/17,>,184,250,Brake pads,Prime Ceramic,P36035N,,18mm,66mm,193mm,,,,,,,Teves,Prepared for wear indicator,"22145, 22322",D1838 9089,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P250 Si4 4x4,03/17,>,184,250,Brake pads,Prime,P 86 029,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P250 Si4 4x4,03/17,>,184,250,Brake pads,Prime Ceramic,P86029N,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P250 Si4 4x4,03/17,>,184,250,Brake pads,Xtra Ceramic,P86029NX,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P300 Si4 4x4,03/17,>,221,300,Brake discs,Prime,09.D063.21,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P300 Si4 4x4,03/17,>,221,300,Brake discs,Xtra,09.D063.2X,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P300 Si4 4x4,03/17,>,221,300,Brake discs,Prime,09.D749.11,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P300 Si4 4x4,03/17,>,221,300,Brake discs,Prime,09.D064.21,350mm,32mm,48mm,,5,Ventilated,64mm,30mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P300 Si4 4x4,03/17,>,221,300,Brake discs,Prime,09.C209.11,325mm,20mm,42mm,,5,Ventilated,64mm,18mm,,2,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P300 Si4 4x4,03/17,>,221,300,Brake pads,Prime,P 36 031,,18mm,78mm,180mm,,,,,,,Teves,Prepared for wear indicator,"22302, 22303",D1861 9090,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P300 Si4 4x4,03/17,>,221,300,Brake pads,Prime Ceramic,P36031N,,18mm,78mm,180mm,,,,,,,Teves,Prepared for wear indicator,"22302, 22303",D1861 9090,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P300 Si4 4x4,03/17,>,221,300,Brake pads,Prime,P 36 035,,18mm,66mm,193mm,,,,,,,Teves,Prepared for wear indicator,"22145, 22322",D1838 9089,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P300 Si4 4x4,03/17,>,221,300,Brake pads,Prime Ceramic,P36035N,,18mm,66mm,193mm,,,,,,,Teves,Prepared for wear indicator,"22145, 22322",D1838 9089,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P300 Si4 4x4,03/17,>,221,300,Brake pads,Prime,P 86 029,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P300 Si4 4x4,03/17,>,221,300,Brake pads,Prime Ceramic,P86029N,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P300 Si4 4x4,03/17,>,221,300,Brake pads,Xtra Ceramic,P86029NX,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P400 Hybrid 4x4,07/20,>,297,404,Brake discs,Prime,09.D063.21,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P400 Hybrid 4x4,07/20,>,297,404,Brake discs,Xtra,09.D063.2X,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P400 Hybrid 4x4,07/20,>,297,404,Brake discs,Prime,09.D749.11,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P400 Hybrid 4x4,07/20,>,297,404,Brake discs,Prime,09.D064.21,350mm,32mm,48mm,,5,Ventilated,64mm,30mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P400 Hybrid 4x4,07/20,>,297,404,Brake discs,Prime,09.C209.11,325mm,20mm,42mm,,5,Ventilated,64mm,18mm,,2,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P400 Hybrid 4x4,07/20,>,297,404,Brake pads,Prime,P 36 031,,18mm,78mm,180mm,,,,,,,Teves,Prepared for wear indicator,"22302, 22303",D1861 9090,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P400 Hybrid 4x4,07/20,>,297,404,Brake pads,Prime Ceramic,P36031N,,18mm,78mm,180mm,,,,,,,Teves,Prepared for wear indicator,"22302, 22303",D1861 9090,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P400 Hybrid 4x4,07/20,>,297,404,Brake pads,Prime,P 36 035,,18mm,66mm,193mm,,,,,,,Teves,Prepared for wear indicator,"22145, 22322",D1838 9089,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P400 Hybrid 4x4,07/20,>,297,404,Brake pads,Prime Ceramic,P36035N,,18mm,66mm,193mm,,,,,,,Teves,Prepared for wear indicator,"22145, 22322",D1838 9089,With accessoriesWith anti-squeal shimWith piston clip,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P400 Hybrid 4x4,07/20,>,297,404,Brake pads,Prime,P 86 029,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P400 Hybrid 4x4,07/20,>,297,404,Brake pads,Prime Ceramic,P86029N,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,2.0 P400 Hybrid 4x4,07/20,>,297,404,Brake pads,Xtra Ceramic,P86029NX,,16mm,56 - 60mm,122mm,,,,,,,Teves,Prepared for wear indicator,"22141, 22142",D1821 9057,With accessoriesWith anti-squeal shim,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,3.0 D275 SDV6 4x4,04/18,>,202,275,Brake discs,Prime,09.D063.21,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,3.0 D275 SDV6 4x4,04/18,>,202,275,Brake discs,Xtra,09.D063.2X,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,3.0 D275 SDV6 4x4,04/18,>,202,275,Brake discs,Prime,09.D749.11,325mm,30mm,48mm,,5,Ventilated,64mm,28mm,,1,,,,,,
LAND ROVER,RANGE ROVER VELAR (L560),03/17,>,3.0 D275 SDV6 4x4,04/18,>,202,275,Brake discs,Prime,09.D064.21,350mm,32mm,48mm,,5,Ventilated,64mm,30mm,,1,,,,,,
