brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,Brake pads,Prime,P 65 031,,16mm,82mm,187mm,,,,,,,Brembo,Prepared for wear indicator,25691,D1925 8532,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,Brake pads,Prime Ceramic,P65031N,,16mm,82mm,187mm,,,,,,,Brembo,Prepared for wear indicator,25691,D1925 8532,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,Brake pads,Prime,P 65 056,,16mm,82mm,187mm,,,,,,,,Without,25691,,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,Brake pads,Prime Ceramic,P65056N,,16mm,82mm,187mm,,,,,,,,Without,25691,,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,Wear indicator,01/19,12/24,283,385,Brake pad accessories,Prime,A 00 480,,,,,,,,,,,,,,,,,250mm,,,
PORSCHE,911 (992),11/18,>,Wear indicator,01/19,12/24,283,385,Brake pad accessories,Prime,A 00 502,,,,,,,,,,,,,,,,,350mm,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,UPGRADE GT kit,GT | M6 | D,1N1.9068A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,UPGRADE GT kit,GT | M6 | TY1,1N2.9068A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,UPGRADE GT kit,GT | M6 | TY3,1N3.9068A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,UPGRADE GT kit,GT | BM6 | D,1T1.9021A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,UPGRADE GT kit,GT | BM6 | TY1,1T2.9021A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,UPGRADE GT kit,GT | BM6 | TY3,1T3.9021A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,UPGRADE GT kit,GT | M4 | D,2P1.9066A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,UPGRADE GT kit,GT | M4 | TY1,2P2.9066A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,UPGRADE GT kit,GT | M4 | TY3,2P3.9066A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,UPGRADE GT kit,GT | BM4 | D,2S1.9019A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,UPGRADE GT kit,GT | BM4 | TY1,2S2.9019A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera (992110),01/19,12/24,283,385,UPGRADE GT kit,GT | BM4 | TY3,2S3.9019A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,"3.0 Carrera (992112, 9921B2)",01/24,>,290,394,Brake discs,Prime,09.C877.11,330mm,34mm,69mm,,5,Ventilated,98mm,32mm,,1,,,,,,,
PORSCHE,911 (992),11/18,>,"3.0 Carrera (992112, 9921B2)",01/24,>,290,394,Brake discs,Prime,09.C878.11,330mm,28mm,75mm,,5,Ventilated,98mm,26mm,,1,,,,,,,
PORSCHE,911 (992),11/18,>,"3.0 Carrera (992112, 9921B2)",01/24,>,290,394,Brake pads,Prime,P 65 045,,17mm,80mm,198mm,,,,,,,,Prepared for wear indicator,25519,D1741 8964,With anti-squeal shim,,
PORSCHE,911 (992),11/18,>,"3.0 Carrera (992112, 9921B2)",01/24,>,290,394,Brake pads,Prime Ceramic,P65045N,,17mm,80mm,198mm,,,,,,,,Prepared for wear indicator,25519,D1741 8964,With anti-squeal shim,,
PORSCHE,911 (992),11/18,>,"3.0 Carrera (992112, 9921B2)",01/24,>,290,394,Brake pads,Prime,P 65 031,,16mm,82mm,187mm,,,,,,,Brembo,Prepared for wear indicator,25691,D1925 8532,With anti-squeal shimWith counterweights,,
PORSCHE,911 (992),11/18,>,"3.0 Carrera (992112, 9921B2)",01/24,>,290,394,Brake pads,Prime Ceramic,P65031N,,16mm,82mm,187mm,,,,,,,Brembo,Prepared for wear indicator,25691,D1925 8532,With anti-squeal shimWith counterweights,,
PORSCHE,911 (992),11/18,>,Wear indicator,01/24,>,290,394,Brake pad accessories,Prime,A 00 502,,,,,,,,,,,,,,,,,350mm
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake discs,Prime,09.C877.11,330mm,34mm,69mm,,5,Ventilated,98mm,32mm,,1,,,,,,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake discs,Prime,09.C878.11,330mm,28mm,75mm,,5,Ventilated,98mm,26mm,,1,,,,,,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake pads,Prime,P 65 045,,17mm,80mm,198mm,,,,,,,,Prepared for wear indicator,25519,D1741 8964,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake pads,Prime Ceramic,P65045N,,17mm,80mm,198mm,,,,,,,,Prepared for wear indicator,25519,D1741 8964,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake pads,Prime,P 65 054,,19mm,88mm,198mm,,,,,,,Brembo,Prepared for wear indicator,22959,,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake pads,Prime Ceramic,P65054N,,19mm,88mm,198mm,,,,,,,Brembo,Prepared for wear indicator,22959,,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake pads,Prime,P 65 041,,17mm,79mm,200mm,,,,,,,,Prepared for wear indicator,25983,D1905 9133,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake pads,Prime Ceramic,P65041N,,17mm,79mm,200mm,,,,,,,,Prepared for wear indicator,25983,D1905 9133,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake pads,Prime,P 65 038,,18mm,87mm,188mm,,,,,,,Brembo,Prepared for wear indicator,25512,D1740 8963,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake pads,Prime Ceramic,P65038N,,18mm,87mm,188mm,,,,,,,Brembo,Prepared for wear indicator,25512,D1740 8963,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake pads,Prime,P 65 031,,16mm,82mm,187mm,,,,,,,Brembo,Prepared for wear indicator,25691,D1925 8532,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake pads,Prime Ceramic,P65031N,,16mm,82mm,187mm,,,,,,,Brembo,Prepared for wear indicator,25691,D1925 8532,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake pads,Prime,P 65 056,,16mm,82mm,187mm,,,,,,,,Without,25691,,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,Brake pads,Prime Ceramic,P65056N,,16mm,82mm,187mm,,,,,,,,Without,25691,,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,Wear indicator,01/19,12/24,283,385,Brake pad accessories,Prime,A 00 480,,,,,,,,,,,,,,,,,250mm,,,
PORSCHE,911 (992),11/18,>,Wear indicator,01/19,12/24,283,385,Brake pad accessories,Prime,A 00 502,,,,,,,,,,,,,,,,,350mm,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,UPGRADE GT kit,GT | M6 | D,1N1.9068A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,UPGRADE GT kit,GT | M6 | TY1,1N2.9068A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,UPGRADE GT kit,GT | M6 | TY3,1N3.9068A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,UPGRADE GT kit,GT | BM6 | D,1T1.9021A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,UPGRADE GT kit,GT | BM6 | TY1,1T2.9021A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,UPGRADE GT kit,GT | BM6 | TY3,1T3.9021A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,UPGRADE GT kit,GT | M4 | D,2P1.9066A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,UPGRADE GT kit,GT | M4 | TY1,2P2.9066A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,UPGRADE GT kit,GT | M4 | TY3,2P3.9066A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,UPGRADE GT kit,GT | BM4 | D,2S1.9019A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,UPGRADE GT kit,GT | BM4 | TY1,2S2.9019A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 (992410),01/19,12/24,283,385,UPGRADE GT kit,GT | BM4 | TY3,2S3.9019A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake discs,Prime,09.C877.11,330mm,34mm,69mm,,5,Ventilated,98mm,32mm,,1,,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake discs,Prime,09.C878.11,330mm,28mm,75mm,,5,Ventilated,98mm,26mm,,1,,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake pads,Prime,P 65 045,,17mm,80mm,198mm,,,,,,,,Prepared for wear indicator,25519,D1741 8964,With anti-squeal shim,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake pads,Prime Ceramic,P65045N,,17mm,80mm,198mm,,,,,,,,Prepared for wear indicator,25519,D1741 8964,With anti-squeal shim,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake pads,Prime,P 65 048,,18mm,80mm,198mm,,,,,,,Brembo,Prepared for wear indicator,25566,D1773 9002,With anti-squeal shim,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake pads,Prime Ceramic,P65048N,,18mm,80mm,198mm,,,,,,,Brembo,Prepared for wear indicator,25566,D1773 9002,With anti-squeal shim,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake pads,Prime,P 65 054,,19mm,88mm,198mm,,,,,,,Brembo,Prepared for wear indicator,22959,,With anti-squeal shim,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake pads,Prime Ceramic,P65054N,,19mm,88mm,198mm,,,,,,,Brembo,Prepared for wear indicator,22959,,With anti-squeal shim,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake pads,Prime,P 65 041,,17mm,79mm,200mm,,,,,,,,Prepared for wear indicator,25983,D1905 9133,With anti-squeal shim,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake pads,Prime Ceramic,P65041N,,17mm,79mm,200mm,,,,,,,,Prepared for wear indicator,25983,D1905 9133,With anti-squeal shim,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake pads,Prime,P 65 031,,16mm,82mm,187mm,,,,,,,Brembo,Prepared for wear indicator,25691,D1925 8532,With anti-squeal shimWith counterweights,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake pads,Prime Ceramic,P65031N,,16mm,82mm,187mm,,,,,,,Brembo,Prepared for wear indicator,25691,D1925 8532,With anti-squeal shimWith counterweights,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake pads,Prime,P 65 056,,16mm,82mm,187mm,,,,,,,,Without,25691,,With anti-squeal shimWith counterweights,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 GTS (992440),01/21,12/24,353,480,Brake pads,Prime Ceramic,P65056N,,16mm,82mm,187mm,,,,,,,,Without,25691,,With anti-squeal shimWith counterweights,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake discs,Prime,09.C877.11,330mm,34mm,69mm,,5,Ventilated,98mm,32mm,,1,,,,,,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake discs,Prime,09.C878.11,330mm,28mm,75mm,,5,Ventilated,98mm,26mm,,1,,,,,,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake pads,Prime,P 65 045,,17mm,80mm,198mm,,,,,,,,Prepared for wear indicator,25519,D1741 8964,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake pads,Prime Ceramic,P65045N,,17mm,80mm,198mm,,,,,,,,Prepared for wear indicator,25519,D1741 8964,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake pads,Prime,P 65 054,,19mm,88mm,198mm,,,,,,,Brembo,Prepared for wear indicator,22959,,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake pads,Prime Ceramic,P65054N,,19mm,88mm,198mm,,,,,,,Brembo,Prepared for wear indicator,22959,,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake pads,Prime,P 65 041,,17mm,79mm,200mm,,,,,,,,Prepared for wear indicator,25983,D1905 9133,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake pads,Prime Ceramic,P65041N,,17mm,79mm,200mm,,,,,,,,Prepared for wear indicator,25983,D1905 9133,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake pads,Prime,P 65 038,,18mm,87mm,188mm,,,,,,,Brembo,Prepared for wear indicator,25512,D1740 8963,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake pads,Prime Ceramic,P65038N,,18mm,87mm,188mm,,,,,,,Brembo,Prepared for wear indicator,25512,D1740 8963,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake pads,Prime,P 65 031,,16mm,82mm,187mm,,,,,,,Brembo,Prepared for wear indicator,25691,D1925 8532,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake pads,Prime Ceramic,P65031N,,16mm,82mm,187mm,,,,,,,Brembo,Prepared for wear indicator,25691,D1925 8532,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake pads,Prime,P 65 056,,16mm,82mm,187mm,,,,,,,,Without,25691,,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,Brake pads,Prime Ceramic,P65056N,,16mm,82mm,187mm,,,,,,,,Without,25691,,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,Wear indicator,01/19,12/24,331,450,Brake pad accessories,Prime,A 00 480,,,,,,,,,,,,,,,,,250mm,,,
PORSCHE,911 (992),11/18,>,Wear indicator,01/19,12/24,331,450,Brake pad accessories,Prime,A 00 502,,,,,,,,,,,,,,,,,350mm,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,UPGRADE GT kit,GT | M6 | D,1N1.9068A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,UPGRADE GT kit,GT | M6 | TY1,1N2.9068A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,UPGRADE GT kit,GT | M6 | TY3,1N3.9068A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,UPGRADE GT kit,GT | BM6 | D,1T1.9021A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,UPGRADE GT kit,GT | BM6 | TY1,1T2.9021A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,UPGRADE GT kit,GT | BM6 | TY3,1T3.9021A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,UPGRADE GT kit,GT | M4 | D,2P1.9063A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,UPGRADE GT kit,GT | M4 | TY1,2P2.9063A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,UPGRADE GT kit,GT | M4 | TY3,2P3.9063A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,UPGRADE GT kit,GT | BM4 | D,2S1.9018A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,UPGRADE GT kit,GT | BM4 | TY1,2S2.9018A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera 4 S (992420),01/19,12/24,331,450,UPGRADE GT kit,GT | BM4 | TY3,2S3.9018A_,380mm,28mm,,,,,,,,,,,,,,,,4,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera GTS (992140),01/21,12/24,353,480,Brake pads,Prime,P 65 048,,18mm,80mm,198mm,,,,,,,Brembo,Prepared for wear indicator,25566,D1773 9002,With anti-squeal shim,
PORSCHE,911 (992),11/18,>,3.0 Carrera GTS (992140),01/21,12/24,353,480,Brake pads,Prime Ceramic,P65048N,,18mm,80mm,198mm,,,,,,,Brembo,Prepared for wear indicator,25566,D1773 9002,With anti-squeal shim,
PORSCHE,911 (992),11/18,>,3.0 Carrera GTS (992140),01/21,12/24,353,480,Brake pads,Prime,P 65 054,,19mm,88mm,198mm,,,,,,,Brembo,Prepared for wear indicator,22959,,With anti-squeal shim,
PORSCHE,911 (992),11/18,>,3.0 Carrera GTS (992140),01/21,12/24,353,480,Brake pads,Prime Ceramic,P65054N,,19mm,88mm,198mm,,,,,,,Brembo,Prepared for wear indicator,22959,,With anti-squeal shim,
PORSCHE,911 (992),11/18,>,3.0 Carrera GTS (992140),01/21,12/24,353,480,Brake pads,Prime,P 65 038,,18mm,87mm,188mm,,,,,,,Brembo,Prepared for wear indicator,25512,D1740 8963,With anti-squeal shimWith counterweights,
PORSCHE,911 (992),11/18,>,3.0 Carrera GTS (992140),01/21,12/24,353,480,Brake pads,Prime Ceramic,P65038N,,18mm,87mm,188mm,,,,,,,Brembo,Prepared for wear indicator,25512,D1740 8963,With anti-squeal shimWith counterweights,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake discs,Prime,09.C877.11,330mm,34mm,69mm,,5,Ventilated,98mm,32mm,,1,,,,,,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake discs,Prime,09.C878.11,330mm,28mm,75mm,,5,Ventilated,98mm,26mm,,1,,,,,,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake pads,Prime,P 65 045,,17mm,80mm,198mm,,,,,,,,Prepared for wear indicator,25519,D1741 8964,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake pads,Prime Ceramic,P65045N,,17mm,80mm,198mm,,,,,,,,Prepared for wear indicator,25519,D1741 8964,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake pads,Prime,P 65 054,,19mm,88mm,198mm,,,,,,,Brembo,Prepared for wear indicator,22959,,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake pads,Prime Ceramic,P65054N,,19mm,88mm,198mm,,,,,,,Brembo,Prepared for wear indicator,22959,,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake pads,Prime,P 65 041,,17mm,79mm,200mm,,,,,,,,Prepared for wear indicator,25983,D1905 9133,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake pads,Prime Ceramic,P65041N,,17mm,79mm,200mm,,,,,,,,Prepared for wear indicator,25983,D1905 9133,With anti-squeal shim,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake pads,Prime,P 65 038,,18mm,87mm,188mm,,,,,,,Brembo,Prepared for wear indicator,25512,D1740 8963,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake pads,Prime Ceramic,P65038N,,18mm,87mm,188mm,,,,,,,Brembo,Prepared for wear indicator,25512,D1740 8963,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake pads,Prime,P 65 031,,16mm,82mm,187mm,,,,,,,Brembo,Prepared for wear indicator,25691,D1925 8532,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake pads,Prime Ceramic,P65031N,,16mm,82mm,187mm,,,,,,,Brembo,Prepared for wear indicator,25691,D1925 8532,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake pads,Prime,P 65 056,,16mm,82mm,187mm,,,,,,,,Without,25691,,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,Brake pads,Prime Ceramic,P65056N,,16mm,82mm,187mm,,,,,,,,Without,25691,,With anti-squeal shimWith counterweights,,,,,
PORSCHE,911 (992),11/18,>,Wear indicator,01/19,12/24,331,450,Brake pad accessories,Prime,A 00 480,,,,,,,,,,,,,,,,,250mm,,,
PORSCHE,911 (992),11/18,>,Wear indicator,01/19,12/24,331,450,Brake pad accessories,Prime,A 00 502,,,,,,,,,,,,,,,,,350mm,,,
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,UPGRADE GT kit,GT | M6 | D,1N1.9068A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,UPGRADE GT kit,GT | M6 | TY1,1N2.9068A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,UPGRADE GT kit,GT | M6 | TY3,1N3.9068A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,Monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,UPGRADE GT kit,GT | BM6 | D,1T1.9021A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,BM monoblock
PORSCHE,911 (992),11/18,>,3.0 Carrera S (992120),01/19,12/24,331,450,UPGRADE GT kit,GT | BM6 | TY1,1T2.9021A_,380mm,34mm,,,,,,,,,,,,,,,,6,2 pieces,BM monoblock
