brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position,directional
OPEL,ZAFIRA TOURER C (P12),10/11,>,2.0 CDTi (75),10/11,10/14,121,165,Brake pads,Prime Ceramic,P59055N,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ZAFIRA TOURER C (P12),10/11,>,2.0 CDTi (75),10/11,10/14,121,165,Brake pads,Xtra,P 59 055X,,19mm,62mm,142mm,,,,,,,Mando,Acoustic,"24412, 24413, 24414","D1404 8512, D1557 8769, D1745 8971",With accessoriesWith anti-squeal shim,,Yes
OPEL,ZAFIRA TOURER C (P12),10/11,>,2.0 CDTi (75),10/11,10/14,121,165,Brake pads,Prime,P 59 077,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ZAFIRA TOURER C (P12),10/11,>,2.0 CDTi (75),10/11,10/14,121,165,Brake pads,Prime Ceramic,P59077N,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ZAFIRA TOURER C (P12),10/11,>,2.0 CDTi (75),10/11,10/14,121,165,Brake pads,Xtra,P 59 077X,,19mm,61mm,148mm,,,,,,,Bosch,Acoustic,"25034, 25035, 25036",D1467 8667,With accessoriesWith anti-squeal shim,,
OPEL,ZAFIRA TOURER C (P12),10/11,>,2.0 CDTi (75),10/11,10/14,121,165,Brake pads,Prime,P 59 080,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ZAFIRA TOURER C (P12),10/11,>,2.0 CDTi (75),10/11,10/14,121,165,Brake pads,Prime Ceramic,P59080N,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ZAFIRA TOURER C (P12),10/11,>,2.0 CDTi (75),10/11,10/14,121,165,Brake pads,Xtra,P 59 080X,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With accessoriesWith anti-squeal shim,,
OPEL,ZAFIRA TOURER C (P12),10/11,>,2.0 CDTi (75),10/11,10/14,121,165,Brake pads,Prime,P 59 087,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With anti-squeal shim,,
OPEL,ZAFIRA TOURER C (P12),10/11,>,2.0 CDTi (75),10/11,10/14,121,165,Brake pads,Prime Ceramic,P59087N,,16mm,43mm,117mm,,,,,,,TRW,Acoustic,"25096, 25097, 25098",D1468 8668,With anti-squeal shim,,
