brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
DAIHATSU,CUORE V (L7_),10/98,05/03,1.0,11/98,12/02,41,56,Brake pads,Prime Ceramic,P16009N,,14mm,58mm,79mm,,,,,,,Sumitomo,Acoustic,"23494, 23495, 23496",,With anti-squeal shim,,Yes
DAIHATSU,CUORE V (L7_),10/98,05/03,1.0,11/98,12/02,41,56,Brake pads,Prime,P 16 011,,15mm,44mm,92 - 122mm,,,,,,,Akebono,Acoustic,"24229, 24230","D1731 8956, D1731 9243",With anti-squeal shim,,
DAIHATSU,CUORE V (L7_),10/98,05/03,1.0,11/98,12/02,41,56,Brake pads,Prime Ceramic,P16011N,,15mm,44mm,92 - 122mm,,,,,,,Akebono,Acoustic,"24229, 24230","D1731 8956, D1731 9243",With anti-squeal shim,,
DAIHATSU,"CUORE VI (L251, L250_, L260_)",03/03,>,1.0,05/03,>,43,58,Brake discs,Prime,08.9138.11,211mm,11mm,41mm,,4,Solid,55mm,10mm,103Nm,2,,,,,,
DAIHATSU,"CUORE VI (L251, L250_, L260_)",03/03,>,1.0,05/03,>,43,58,Brake discs,Prime,09.A421.10,234mm,16mm,41mm,,4,Ventilated,55mm,15mm,103Nm,2,,,,,,
DAIHATSU,"CUORE VI (L251, L250_, L260_)",03/03,>,1.0,05/03,>,43,58,Brake discs,Prime,09.A236.11,234mm,16mm,41mm,,4,Ventilated,55mm,15mm,103Nm,2,,,,,,
DAIHATSU,"CUORE VI (L251, L250_, L260_)",03/03,>,1.0,05/03,>,43,58,Brake pads,Prime,P 16 011,,15mm,44mm,92 - 122mm,,,,,,,Akebono,Acoustic,"24229, 24230","D1731 8956, D1731 9243",With anti-squeal shim,
DAIHATSU,"CUORE VI (L251, L250_, L260_)",03/03,>,1.0,05/03,>,43,58,Brake pads,Prime Ceramic,P16011N,,15mm,44mm,92 - 122mm,,,,,,,Akebono,Acoustic,"24229, 24230","D1731 8956, D1731 9243",With anti-squeal shim,
DAIHATSU,"CUORE VI (L251, L250_, L260_)",03/03,>,1.0,05/03,>,43,58,Brake pads,Prime,P 79 012,,15mm,45mm,109mm,,,,,,,Sumitomo,Acoustic,"23507, 23508, 23509","D2005 9235, D2005 9304",With anti-squeal shim,
DAIHATSU,"CUORE VI (L251, L250_, L260_)",03/03,>,1.0,05/03,>,43,58,Brake pads,Prime Ceramic,P79012N,,15mm,45mm,109mm,,,,,,,Sumitomo,Acoustic,"23507, 23508, 23509","D2005 9235, D2005 9304",With anti-squeal shim,
