brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
LEXUS,RC (_C1_),08/14,>,"300 (ASC10_, ASC10R)",11/17,>,180,245,Brake pads,Prime,P 83 132,,17mm,46mm,115mm,,,,,,,Akebono,Without,25525,D1391 8841,With anti-squeal shim,
LEXUS,RC (_C1_),08/14,>,"300 (ASC10_, ASC10R)",11/17,>,180,245,Brake pads,Prime Ceramic,P83132N,,17mm,46mm,115mm,,,,,,,Akebono,Without,25525,D1391 8841,With anti-squeal shim,
LEXUS,RC (_C1_),08/14,>,350 (GSC10),09/14,11/17,234,318,Brake discs,Prime,09.C932.11,334mm,30mm,51mm,,5,Ventilated,62mm,27mm,,1,,,,,,,,,
LEXUS,RC (_C1_),08/14,>,350 (GSC10),09/14,11/17,234,318,Brake discs,Prime,09.D507.11,334mm,30mm,51mm,,5,Ventilated,62mm,27mm,,1,,,,,,,,,
LEXUS,RC (_C1_),08/14,>,350 (GSC10),09/14,11/17,234,318,Brake discs,Prime,09.C930.11,310mm,18mm,67mm,,5,Ventilated,62mm,"16,5mm",,2,,,,,,,,,
LEXUS,RC (_C1_),08/14,>,350 (GSC10),09/14,11/17,234,318,Brake pads,Prime,P 83 072,,18mm,78mm,119mm,,,,,,,Advics,Acoustic,"20325, 24396","D1118 8224, D1586 8797, D1686 8914",With anti-squeal shim,,,,
LEXUS,RC (_C1_),08/14,>,350 (GSC10),09/14,11/17,234,318,Brake pads,Prime Ceramic,P83072N,,18mm,78mm,119mm,,,,,,,Advics,Acoustic,"20325, 24396","D1118 8224, D1586 8797, D1686 8914",With anti-squeal shim,,,,
LEXUS,RC (_C1_),08/14,>,350 (GSC10),09/14,11/17,234,318,Brake pads,Prime,P 83 132,,17mm,46mm,115mm,,,,,,,Akebono,Without,25525,D1391 8841,With anti-squeal shim,,,,
LEXUS,RC (_C1_),08/14,>,350 (GSC10),09/14,11/17,234,318,Brake pads,Prime Ceramic,P83132N,,17mm,46mm,115mm,,,,,,,Akebono,Without,25525,D1391 8841,With anti-squeal shim,,,,
LEXUS,RC (_C1_),08/14,>,350 (GSC10),09/14,11/17,234,318,UPGRADE GT kit,GT | M6 | D,1M1.9042A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
LEXUS,RC (_C1_),08/14,>,350 (GSC10),09/14,11/17,234,318,UPGRADE GT kit,GT | M6 | TY1,1M2.9042A_,380mm,32mm,,,,,,,,,,,,,,,6,2 pieces,Monoblock
