brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
CHEVROLET,SILVERADO 1500,09/97,12/07,5.3 AWD,06/03,12/07,212,288,Brake pads,Prime Ceramic,P10028N,,17mm,52mm,143mm,,,,,,,,Acoustic,,"D792 7662, D792 7700",With anti-squeal shim,
CHEVROLET,SILVERADO 1500,09/97,12/07,5.3 AWD,06/03,12/07,212,288,Brake pads,Prime Ceramic,P10040N,,17mm,61mm,184mm,,,,,,,,Acoustic,23992,D975 7707,With anti-squeal shim,
CHEVROLET,SILVERADO 1500,09/97,12/07,6.0 AWD,10/99,12/07,224,305,Brake discs,Prime,09.9022.11,325mm,38mm,89mm,,8,Ventilated,118mm,"36,5mm",150Nm,1,,,,,,
CHEVROLET,SILVERADO 1500,09/97,12/07,6.0 AWD,10/99,12/07,224,305,Brake pads,Prime Ceramic,P10026N,,19mm,67mm,216mm,,,,,,,Akebono,Acoustic,24628,"D784 7652, D784 8454",With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake discs,Prime,09.8192.81,305mm,29mm,58mm,,6,Ventilated,79mm,"27,2mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake discs,Prime,09.9022.11,325mm,38mm,89mm,,8,Ventilated,118mm,"36,5mm",150Nm,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake discs,Prime,09.A406.11,330mm,30mm,56mm,,6,Ventilated,79mm,28mm,,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake discs,Prime,09.8608.81,330mm,30mm,96mm,,6,Ventilated,79mm,"28,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake discs,Prime,09.B534.11,345mm,20mm,85mm,,6,Ventilated,79mm,"18,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10034N,,19mm,60 - 64mm,184mm,,,,,,,,Acoustic,,"D1092 7997, D1380 7997",With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10027N,,19mm,59mm,178mm,,,,,,,,Acoustic,,D785 7653,With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10028N,,17mm,52mm,143mm,,,,,,,,Acoustic,,"D792 7662, D792 7700",With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10045N,,18mm,46mm,143mm,,,,,,,Akebono,Acoustic,,D1194 8312,With accessoriesWith anti-squeal shimWith brake caliper bolts,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10040N,,17mm,61mm,184mm,,,,,,,,Acoustic,23992,D975 7707,With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake discs,Prime,09.8192.81,305mm,29mm,58mm,,6,Ventilated,79mm,"27,2mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake discs,Prime,09.9022.11,325mm,38mm,89mm,,8,Ventilated,118mm,"36,5mm",150Nm,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake discs,Prime,09.A406.11,330mm,30mm,56mm,,6,Ventilated,79mm,28mm,,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake discs,Prime,09.8608.81,330mm,30mm,96mm,,6,Ventilated,79mm,"28,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake discs,Prime,09.B534.11,345mm,20mm,85mm,,6,Ventilated,79mm,"18,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake pads,Prime Ceramic,P09015N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,"22982, 22983, 22984","D1363 8472, D1363 8803",With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10058N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,,D1363 8472,With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10065N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,,"D1363 8472, D1367 8472",With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10045N,,18mm,46mm,143mm,,,,,,,Akebono,Acoustic,,D1194 8312,With accessoriesWith anti-squeal shimWith brake caliper bolts,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.8,09/07,12/09,220,299,Brake discs,Prime,09.8192.81,305mm,29mm,58mm,,6,Ventilated,79mm,"27,2mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.8,09/07,12/09,220,299,Brake discs,Prime,09.9022.11,325mm,38mm,89mm,,8,Ventilated,118mm,"36,5mm",150Nm,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.8,09/07,12/09,220,299,Brake discs,Prime,09.A406.11,330mm,30mm,56mm,,6,Ventilated,79mm,28mm,,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.8,09/07,12/09,220,299,Brake discs,Prime,09.8608.81,330mm,30mm,96mm,,6,Ventilated,79mm,"28,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.8,09/07,12/09,220,299,Brake discs,Prime,09.B534.11,345mm,20mm,85mm,,6,Ventilated,79mm,"18,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.8,09/07,12/09,220,299,Brake pads,Prime Ceramic,P10034N,,19mm,60 - 64mm,184mm,,,,,,,,Acoustic,,"D1092 7997, D1380 7997",With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.8,09/07,12/09,220,299,Brake pads,Prime Ceramic,P10027N,,19mm,59mm,178mm,,,,,,,,Acoustic,,D785 7653,With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.8,09/07,12/09,220,299,Brake pads,Prime Ceramic,P10028N,,17mm,52mm,143mm,,,,,,,,Acoustic,,"D792 7662, D792 7700",With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.8,09/07,12/09,220,299,Brake pads,Prime Ceramic,P10045N,,18mm,46mm,143mm,,,,,,,Akebono,Acoustic,,D1194 8312,With accessoriesWith anti-squeal shimWith brake caliper bolts,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/07,12/13,4.8,09/07,12/09,220,299,Brake pads,Prime Ceramic,P10040N,,17mm,61mm,184mm,,,,,,,,Acoustic,23992,D975 7707,With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake discs,Prime,09.8192.81,305mm,29mm,58mm,,6,Ventilated,79mm,"27,2mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake discs,Prime,09.9022.11,325mm,38mm,89mm,,8,Ventilated,118mm,"36,5mm",150Nm,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake discs,Prime,09.A406.11,330mm,30mm,56mm,,6,Ventilated,79mm,28mm,,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake discs,Prime,09.8608.81,330mm,30mm,96mm,,6,Ventilated,79mm,"28,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake discs,Prime,09.B534.11,345mm,20mm,85mm,,6,Ventilated,79mm,"18,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake pads,Prime Ceramic,P09015N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,"22982, 22983, 22984","D1363 8472, D1363 8803",With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake pads,Prime Ceramic,P10034N,,19mm,60 - 64mm,184mm,,,,,,,,Acoustic,,"D1092 7997, D1380 7997",With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake pads,Prime Ceramic,P10058N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,,D1363 8472,With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake pads,Prime Ceramic,P10065N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,,"D1363 8472, D1367 8472",With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake pads,Prime Ceramic,P10027N,,19mm,59mm,178mm,,,,,,,,Acoustic,,D785 7653,With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake pads,Prime Ceramic,P10028N,,17mm,52mm,143mm,,,,,,,,Acoustic,,"D792 7662, D792 7700",With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake pads,Prime Ceramic,P10045N,,18mm,46mm,143mm,,,,,,,Akebono,Acoustic,,D1194 8312,With accessoriesWith anti-squeal shimWith brake caliper bolts,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/04,12/07,145,197,Brake pads,Prime Ceramic,P10040N,,17mm,61mm,184mm,,,,,,,,Acoustic,23992,D975 7707,With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/03,12/04,149,203,Brake discs,Prime,09.8192.81,305mm,29mm,58mm,,6,Ventilated,79mm,"27,2mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/03,12/04,149,203,Brake discs,Prime,09.A406.11,330mm,30mm,56mm,,6,Ventilated,79mm,28mm,,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/03,12/04,149,203,Brake discs,Prime,09.8608.81,330mm,30mm,96mm,,6,Ventilated,79mm,"28,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/03,12/04,149,203,Brake pads,Prime Ceramic,P10058N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,,D1363 8472,With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/03,12/04,149,203,Brake pads,Prime Ceramic,P10027N,,19mm,59mm,178mm,,,,,,,,Acoustic,,D785 7653,With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/03,12/04,149,203,Brake pads,Prime Ceramic,P10028N,,17mm,52mm,143mm,,,,,,,,Acoustic,,"D792 7662, D792 7700",With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/97,12/07,4.3 4WD,09/03,12/04,149,203,Brake pads,Prime Ceramic,P10040N,,17mm,61mm,184mm,,,,,,,,Acoustic,23992,D975 7707,With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,Brake discs,Prime,09.B534.11,345mm,20mm,85mm,,6,Ventilated,79mm,"18,5mm",,1,,,,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,Brake pads,Prime Ceramic,P09015N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,"22982, 22983, 22984","D1363 8472, D1363 8803",With accessoriesWith anti-squeal shim,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,Brake pads,Prime Ceramic,P10068N,,18mm,46mm,143mm,,,,,,,,Acoustic,,D1707 8930,With anti-squeal shim,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,UPGRADE GT kit,GT | A6 | D,1J1.9017A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,UPGRADE GT kit,GT | A6 | TY1,1J2.9017A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,UPGRADE GT kit,GT | A6 | TY3,1J3.9017A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,UPGRADE GT kit,GT | A6 | D,1J1.9018A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,UPGRADE GT kit,GT | A6 | TY1,1J2.9018A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,UPGRADE GT kit,GT | A6 | TY3,1J3.9018A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,UPGRADE GT kit,GT | BM8 | D,1Q1.9602A_,412mm,38mm,,,,,,,,,,,,,,,8,2 pieces,BM monoblock
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,UPGRADE GT kit,GT | BM8 | TY1,1Q2.9602A_,412mm,38mm,,,,,,,,,,,,,,,8,2 pieces,BM monoblock
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,UPGRADE GT kit,GT | A4 | D,2H1.9003A_,380mm,32mm,,,,,,,,,,,,,,,4,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,UPGRADE GT kit,GT | A4 | TY1,2H2.9003A_,380mm,32mm,,,,,,,,,,,,,,,4,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,5.3 4WD,07/14,>,265,360,UPGRADE GT kit,GT | A4 | TY3,2H3.9003A_,380mm,32mm,,,,,,,,,,,,,,,4,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,6.2 4WD,09/13,>,313,426,Brake discs,Prime,09.B534.11,345mm,20mm,85mm,,6,Ventilated,79mm,"18,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,6.2 4WD,09/13,>,313,426,Brake pads,Prime Ceramic,P09015N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,"22982, 22983, 22984","D1363 8472, D1363 8803",With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup,09/13,>,6.2 4WD,09/13,>,313,426,Brake pads,Prime Ceramic,P10068N,,18mm,46mm,143mm,,,,,,,,Acoustic,,D1707 8930,With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Crew Cab Pickup (GMT1CC),08/18,>,5.3,08/18,>,265,360,UPGRADE GT kit,GT | A6 | D,1J1.9022A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup (GMT1CC),08/18,>,5.3,08/18,>,265,360,UPGRADE GT kit,GT | A6 | TY1,1J2.9022A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup (GMT1CC),08/18,>,5.3,08/18,>,265,360,UPGRADE GT kit,GT | A6 | TY3,1J3.9022A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup (GMT1CC),08/18,>,5.3,08/18,>,265,360,UPGRADE GT kit,GT | BM8 | D,1Q1.9623A_,412mm,38mm,,,,,,,,,,,,,,,8,2 pieces,BM monoblock
CHEVROLET,SILVERADO 1500 Crew Cab Pickup (GMT1CC),08/18,>,5.3,08/18,>,265,360,UPGRADE GT kit,GT | BM8 | TY1,1Q2.9623A_,412mm,38mm,,,,,,,,,,,,,,,8,2 pieces,BM monoblock
CHEVROLET,SILVERADO 1500 Crew Cab Pickup (GMT1CC),08/18,>,6.2 4WD,08/18,>,313,426,UPGRADE GT kit,GT | A6 | D,1J1.9022A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup (GMT1CC),08/18,>,6.2 4WD,08/18,>,313,426,UPGRADE GT kit,GT | A6 | TY1,1J2.9022A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup (GMT1CC),08/18,>,6.2 4WD,08/18,>,313,426,UPGRADE GT kit,GT | A6 | TY3,1J3.9022A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Crew Cab Pickup (GMT1CC),08/18,>,6.2 4WD,08/18,>,313,426,UPGRADE GT kit,GT | BM8 | D,1Q1.9623A_,412mm,38mm,,,,,,,,,,,,,,,8,2 pieces,BM monoblock
CHEVROLET,SILVERADO 1500 Crew Cab Pickup (GMT1CC),08/18,>,6.2 4WD,08/18,>,313,426,UPGRADE GT kit,GT | BM8 | TY1,1Q2.9623A_,412mm,38mm,,,,,,,,,,,,,,,8,2 pieces,BM monoblock
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/97,12/07,4.3 4WD,09/98,12/04,149,203,Brake discs,Prime,09.8192.81,305mm,29mm,58mm,,6,Ventilated,79mm,"27,2mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/97,12/07,4.3 4WD,09/98,12/04,149,203,Brake discs,Prime,09.A406.11,330mm,30mm,56mm,,6,Ventilated,79mm,28mm,,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/97,12/07,4.3 4WD,09/98,12/04,149,203,Brake discs,Prime,09.8608.81,330mm,30mm,96mm,,6,Ventilated,79mm,"28,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/97,12/07,4.3 4WD,09/98,12/04,149,203,Brake pads,Prime Ceramic,P10058N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,,D1363 8472,With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/97,12/07,4.3 4WD,09/98,12/04,149,203,Brake pads,Prime Ceramic,P10027N,,19mm,59mm,178mm,,,,,,,,Acoustic,,D785 7653,With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/97,12/07,4.3 4WD,09/98,12/04,149,203,Brake pads,Prime Ceramic,P10028N,,17mm,52mm,143mm,,,,,,,,Acoustic,,"D792 7662, D792 7700",With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/97,12/07,4.3 4WD,09/98,12/04,149,203,Brake pads,Prime Ceramic,P10040N,,17mm,61mm,184mm,,,,,,,,Acoustic,23992,D975 7707,With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake discs,Prime,09.8192.81,305mm,29mm,58mm,,6,Ventilated,79mm,"27,2mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake discs,Prime,09.9022.11,325mm,38mm,89mm,,8,Ventilated,118mm,"36,5mm",150Nm,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake discs,Prime,09.A406.11,330mm,30mm,56mm,,6,Ventilated,79mm,28mm,,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake discs,Prime,09.8608.81,330mm,30mm,96mm,,6,Ventilated,79mm,"28,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake discs,Prime,09.B534.11,345mm,20mm,85mm,,6,Ventilated,79mm,"18,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake pads,Prime Ceramic,P09015N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,"22982, 22983, 22984","D1363 8472, D1363 8803",With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10034N,,19mm,60 - 64mm,184mm,,,,,,,,Acoustic,,"D1092 7997, D1380 7997",With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10058N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,,D1363 8472,With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10065N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,,"D1363 8472, D1367 8472",With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10026N,,19mm,67mm,216mm,,,,,,,Akebono,Acoustic,24628,"D784 7652, D784 8454",With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10027N,,19mm,59mm,178mm,,,,,,,,Acoustic,,D785 7653,With anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10045N,,18mm,46mm,143mm,,,,,,,Akebono,Acoustic,,D1194 8312,With accessoriesWith anti-squeal shimWith brake caliper bolts,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake discs,Prime,09.8192.81,305mm,29mm,58mm,,6,Ventilated,79mm,"27,2mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake discs,Prime,09.9022.11,325mm,38mm,89mm,,8,Ventilated,118mm,"36,5mm",150Nm,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake discs,Prime,09.A406.11,330mm,30mm,56mm,,6,Ventilated,79mm,28mm,,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake discs,Prime,09.8608.81,330mm,30mm,96mm,,6,Ventilated,79mm,"28,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake discs,Prime,09.B534.11,345mm,20mm,85mm,,6,Ventilated,79mm,"18,5mm",,1,,,,,,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake pads,Prime Ceramic,P09015N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,"22982, 22983, 22984","D1363 8472, D1363 8803",With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10058N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,,D1363 8472,With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10065N,,19mm,60 - 64mm,184mm,,,,,,,Akebono,Acoustic,,"D1363 8472, D1367 8472",With accessoriesWith anti-squeal shim,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup,09/07,12/13,4.3 4WD,09/07,12/13,145,197,Brake pads,Prime Ceramic,P10045N,,18mm,46mm,143mm,,,,,,,Akebono,Acoustic,,D1194 8312,With accessoriesWith anti-squeal shimWith brake caliper bolts,
CHEVROLET,SILVERADO 1500 Extended Cab Pickup (GMT1EC),08/18,>,6.2 4WD,08/18,>,313,426,UPGRADE GT kit,GT | A6 | D,1J1.9022A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Extended Cab Pickup (GMT1EC),08/18,>,6.2 4WD,08/18,>,313,426,UPGRADE GT kit,GT | A6 | TY1,1J2.9022A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Extended Cab Pickup (GMT1EC),08/18,>,6.2 4WD,08/18,>,313,426,UPGRADE GT kit,GT | A6 | TY3,1J3.9022A_,380mm,34mm,,,,,,,,,,,,,,,6,2 pieces,2 pieces
CHEVROLET,SILVERADO 1500 Extended Cab Pickup (GMT1EC),08/18,>,6.2 4WD,08/18,>,313,426,UPGRADE GT kit,GT | BM8 | D,1Q1.9623A_,412mm,38mm,,,,,,,,,,,,,,,8,2 pieces,BM monoblock
